Tree,Taxon,StandardizedAbundance
Yangling,ASV2786,10.91297227343042
Yangling,ASV2786,13.668376444668239
Yangling,ASV2786,13.403770790748325
Yangling,ASV2786,11.574908836057233
Yangling,ASV2786,9.74444185405986
Yangling,ASV2786,11.994348825908041
Yangling,ASV2786,11.42642880917588
Yangling,ASV2786,10.907380425186066
Yangling,ASV2786,13.326264647250449
Yangling,ASV2786,10.56428772030066
Yangling,ASV2786,12.481093784774261
Yangling,ASV2786,12.612338318052515
Heilongjiang,ASV2786,7.358383421752782
Heilongjiang,ASV2786,7.8762317266154005
Heilongjiang,ASV2786,5.986414644365824
Heilongjiang,ASV2786,5.706306725173088
Heilongjiang,ASV2786,6.7569327982430565
Heilongjiang,ASV2786,7.8531481135023595
Heilongjiang,ASV2786,6.542807992890209
Heilongjiang,ASV2786,6.599391521256576
Heilongjiang,ASV2786,8.25650380773357
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,7.986414644365824
Heilongjiang,ASV2786,7.453540654793121
Heilongjiang,ASV2786,10.299831239397669
Heilongjiang,ASV2786,12.928929149705064
Heilongjiang,ASV2786,11.209564584775013
Heilongjiang,ASV2786,12.118120323577646
Heilongjiang,ASV2786,11.17274740232975
Heilongjiang,ASV2786,11.158695066806265
Heilongjiang,ASV2786,11.78617241858387
Heilongjiang,ASV2786,10.581946386797167
Heilongjiang,ASV2786,10.97309326586799
Heilongjiang,ASV2786,11.42642880917588
Heilongjiang,ASV2786,11.820792740189974
Heilongjiang,ASV2786,12.008782457394279
Heilongjiang,ASV2786,5.986414644365824
Heilongjiang,ASV2786,11.445846263003121
Heilongjiang,ASV2786,6.986414644365824
Heilongjiang,ASV2786,7.706306725173088
Heilongjiang,ASV2786,7.390804899445159
Heilongjiang,ASV2786,7.513661647230693
Heilongjiang,ASV2786,7.653839305278953
Heilongjiang,ASV2786,10.278330170186747
Heilongjiang,ASV2786,4.898951803115484
Heilongjiang,ASV2786,7.7569327982430565
Heilongjiang,ASV2786,6.422513759172497
Heilongjiang,ASV2786,7.068876804557797
Heilongjiang,ASV2786,8.202732551292588
Heilongjiang,ASV2786,7.256503807733568
Heilongjiang,ASV2786,6.220879898002846
Heilongjiang,ASV2786,7.8762317266154005
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,6.8531481135023595
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,9.247679957346563
Heilongjiang,ASV2786,6.542807992890209
Heilongjiang,ASV2786,8.841466308454724
Heilongjiang,ASV2786,5.599391521256576
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,6.14687931655907
Heilongjiang,ASV2786,5.483914303836641
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,4.898951803115484
Heilongjiang,ASV2786,6.599391521256576
Heilongjiang,ASV2786,6.291269225894244
Heilongjiang,ASV2786,5.599391521256576
Heilongjiang,ASV2786,6.358383421752782
Heilongjiang,ASV2786,5.805842398724003
Heilongjiang,ASV2786,6.943345922473938
Heilongjiang,ASV2786,5.898951803115485
Heilongjiang,ASV2786,6.898951803115485
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,7.390804899445159
Heilongjiang,ASV2786,6.7569327982430565
Heilongjiang,ASV2786,6.068876804557797
Heilongjiang,ASV2786,5.599391521256576
Heilongjiang,ASV2786,6.14687931655907
Heilongjiang,ASV2786,7.184354021977732
Heilongjiang,ASV2786,5.898951803115485
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,11.822279288534677
Heilongjiang,ASV2786,6.805842398724003
Heilongjiang,ASV2786,7.680311516640144
Heilongjiang,ASV2786,6.068876804557797
Heilongjiang,ASV2786,8.007476259893654
Heilongjiang,ASV2786,5.068876804557797
Heilongjiang,ASV2786,6.422513759172497
Heilongjiang,ASV2786,6.220879898002846
Heilongjiang,ASV2786,8.887636489887651
Heilongjiang,ASV2786,0
Heilongjiang,ASV2786,12.38377469737763
Heilongjiang,ASV2786,8.028234820060451
Heilongjiang,ASV2786,5.706306725173088
Heilongjiang,ASV2786,7.3252165578175825
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,5.599391521256576
Heilongjiang,ASV2786,13.514121616959088
Heilongjiang,ASV2786,9.513661647230693
Heilongjiang,ASV2786,9.491408840383565
Heilongjiang,ASV2786,9.775468749680485
Heilongjiang,ASV2786,7.680311516640144
Heilongjiang,ASV2786,10.088776361995501
Heilongjiang,ASV2786,15.52363304490442
Heilongjiang,ASV2786,14.737564847312457
Heilongjiang,ASV2786,15.763911718258084
Heilongjiang,ASV2786,12.986414644365825
Heilongjiang,ASV2786,13.867258597546282
Heilongjiang,ASV2786,13.518713266413908
Heilongjiang,ASV2786,14.453540654793121
Heilongjiang,ASV2786,15.376836527467232
Heilongjiang,ASV2786,13.660087452944131
Heilongjiang,ASV2786,14.837796260581655
Heilongjiang,ASV2786,10.735002158173554
Heilongjiang,ASV2786,13.818932398164447
Heilongjiang,ASV2786,7.108405168744434
Heilongjiang,ASV2786,8.184354021977732
Heilongjiang,ASV2786,8.220879898002845
Heilongjiang,ASV2786,6.14687931655907
Heilongjiang,ASV2786,7.220879898002846
Heilongjiang,ASV2786,7.965040993573257
Heilongjiang,ASV2786,6.986414644365824
Heilongjiang,ASV2786,6.943345922473938
Heilongjiang,ASV2786,7.184354021977732
Heilongjiang,ASV2786,6.943345922473938
Heilongjiang,ASV2786,9.27399123446241
Heilongjiang,ASV2786,8.291269225894244
Haidian (Beijing),ASV2786,5.805842398724003
Haidian (Beijing),ASV2786,12.279412868204457
Haidian (Beijing),ASV2786,10.647144652704945
Haidian (Beijing),ASV2786,9.606310935196367
Haidian (Beijing),ASV2786,6.068876804557797
Haidian (Beijing),ASV2786,8.27399123446241
Haidian (Beijing),ASV2786,9.799818611096233
Haidian (Beijing),ASV2786,6.291269225894244
Haidian (Beijing),ASV2786,11.948800352566046
Haidian (Beijing),ASV2786,8.66713612789241
Haidian (Beijing),ASV2786,8.81781504039008
Haidian (Beijing),ASV2786,12.608897183347981
Haidian (Beijing),ASV2786,11.489538853030519
Haidian (Beijing),ASV2786,11.048698922620167
Haidian (Beijing),ASV2786,11.068876804557798
Haidian (Beijing),ASV2786,11.778535052728268
Haidian (Beijing),ASV2786,12.188970650048102
Haidian (Beijing),ASV2786,13.43471318110214
Haidian (Beijing),ASV2786,12.451620900629756
Haidian (Beijing),ASV2786,11.893305239974342
Haidian (Beijing),ASV2786,12.584576642841839
Haidian (Beijing),ASV2786,12.565175805918663
Haidian (Beijing),ASV2786,13.679081422740792
Haidian (Beijing),ASV2786,12.246573171683618
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,7.220879898002846
Haidian (Beijing),ASV2786,6.653839305278953
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.599391521256576
Haidian (Beijing),ASV2786,7.3252165578175825
Haidian (Beijing),ASV2786,7.781594852477325
Haidian (Beijing),ASV2786,6.7569327982430565
Haidian (Beijing),ASV2786,8.068876804557796
Haidian (Beijing),ASV2786,6.483914303836641
Haidian (Beijing),ASV2786,8.82968914067837
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.8531481135023595
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.483914303836641
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,4.220879898002847
Haidian (Beijing),ASV2786,4.483914303836641
Haidian (Beijing),ASV2786,7.57137714508698
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.542807992890209
Haidian (Beijing),ASV2786,6.14687931655907
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,5.358383421752782
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.483914303836641
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,8.996983886076011
Haidian (Beijing),ASV2786,7.542807992890209
Haidian (Beijing),ASV2786,7.898951803115485
Haidian (Beijing),ASV2786,4.706306725173089
Haidian (Beijing),ASV2786,5.220879898002846
Haidian (Beijing),ASV2786,7.781594852477325
Haidian (Beijing),ASV2786,4.706306725173089
Haidian (Beijing),ASV2786,4.483914303836641
Haidian (Beijing),ASV2786,6.898951803115485
Haidian (Beijing),ASV2786,5.599391521256576
Haidian (Beijing),ASV2786,5.898951803115485
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,4.898951803115484
Haidian (Beijing),ASV2786,5.358383421752782
Haidian (Beijing),ASV2786,6.422513759172497
Haidian (Beijing),ASV2786,6.14687931655907
Haidian (Beijing),ASV2786,8.068876804557796
Haidian (Beijing),ASV2786,5.599391521256576
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,4.483914303836641
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,6.14687931655907
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,0
Haidian (Beijing),ASV2786,7.068876804557797
Haidian (Beijing),ASV2786,9.23880180600011
Haidian (Beijing),ASV2786,8.85314811350236
Haidian (Beijing),ASV2786,9.491408840383565
Haidian (Beijing),ASV2786,8.57137714508698
Haidian (Beijing),ASV2786,8.64041878951663
Haidian (Beijing),ASV2786,5.068876804557797
Haidian (Beijing),ASV2786,8.291269225894244
Haidian (Beijing),ASV2786,6.805842398724003
Haidian (Beijing),ASV2786,9.686854362506915
Haidian (Beijing),ASV2786,5.986414644365824
Haidian (Beijing),ASV2786,6.358383421752782
Shanxi,ASV4333,8.96289600533726
Shanxi,ASV4333,7.475733430966398
Shanxi,ASV4333,9.084808387804362
Shanxi,ASV4333,10.567956075415466
Shanxi,ASV4333,6.832890014164741
Shanxi,ASV4333,7.569855608330948
Shanxi,ASV4333,10.045759661382682
Shanxi,ASV4333,8.98584193700334
Shanxi,ASV4333,7.312882955284356
Shanxi,ASV4333,12.01576348736988
Shanxi,ASV4333,9.719388820942083
Shanxi,ASV4333,9.233619676759702
Shanxi,ASV4333,4.169925001442312
Shanxi,ASV4333,3.807354922057604
Shanxi,ASV4333,4.807354922057604
Shanxi,ASV4333,0
Shanxi,ASV4333,4.643856189774725
Shanxi,ASV4333,4.247927513443585
Shanxi,ASV4333,3.584962500721156
Shanxi,ASV4333,0
Shanxi,ASV4333,3.321928094887362
Shanxi,ASV4333,5.08746284125034
Shanxi,ASV4333,5.285402218862249
Shanxi,ASV4333,7.614709844115208
Jiangsu,ASV4333,9.167418145831737
Jiangsu,ASV4333,10.679480099505446
Jiangsu,ASV4333,9.712527000439824
Jiangsu,ASV4333,11.63662462054365
Jiangsu,ASV4333,16.06676193238691
Jiangsu,ASV4333,11.596655667674662
Jiangsu,ASV4333,9.60733031374961
Jiangsu,ASV4333,9.987264012072538
Jiangsu,ASV4333,11.09077405464075
Jiangsu,ASV4333,10.953468962228849
Jiangsu,ASV4333,8.924812503605782
Jiangsu,ASV4333,11.53818893205242
Jiangsu,ASV4333,7.03342300153745
Jiangsu,ASV4333,6.20945336562895
Jiangsu,ASV4333,7.864186144654281
Jiangsu,ASV4333,6.930737337562887
Jiangsu,ASV4333,7.400879436282184
Jiangsu,ASV4333,8.851749041416056
Jiangsu,ASV4333,6.6293566200796095
Jiangsu,ASV4333,7.076815597050831
Jiangsu,ASV4333,6.247927513443586
Jiangsu,ASV4333,6.845490050944375
Jiangsu,ASV4333,5.977279923499917
Jiangsu,ASV4333,6.392317422778761
Jiangsu,ASV4333,8.888743248898258
Jiangsu,ASV4333,8.092757140919852
Jiangsu,ASV4333,8.335390354693924
Jiangsu,ASV4333,9.409390936137703
Jiangsu,ASV4333,7.584962500721156
Jiangsu,ASV4333,7.954196310386876
Jiangsu,ASV4333,11.71639078949768
Jiangsu,ASV4333,6.321928094887363
Jiangsu,ASV4333,7.577428828035749
Jiangsu,ASV4333,6.918863237274595
Jiangsu,ASV4333,6.475733430966398
Jiangsu,ASV4333,5.247927513443586
Jiangsu,ASV4333,6.6293566200796095
Jiangsu,ASV4333,7.906890595608519
Jiangsu,ASV4333,7.539158811108031
Jiangsu,ASV4333,10.30720080914081
Jiangsu,ASV4333,8.654636028527968
Jiangsu,ASV4333,10.658211482751796
Jiangsu,ASV4333,7.169925001442312
Jiangsu,ASV4333,9.13699111208023
Jiangsu,ASV4333,5.672425341971495
Jiangsu,ASV4333,6.539158811108031
Jiangsu,ASV4333,7.426264754702098
Jiangsu,ASV4333,7.05528243550119
Jiangsu,ASV4333,7.714245517666122
Jiangsu,ASV4333,6.459431618637297
Jiangsu,ASV4333,5.727920454563199
Jiangsu,ASV4333,7.022367813028454
Jiangsu,ASV4333,10.726218159332198
Jiangsu,ASV4333,8.10852445677817
Jiangsu,ASV4333,6.754887502163469
Jiangsu,ASV4333,7.734709620225838
Jiangsu,ASV4333,5.857980995127572
Jiangsu,ASV4333,7.05528243550119
Jiangsu,ASV4333,9.77313920671969
Jiangsu,ASV4333,6.189824558880018
Jiangsu,ASV4333,6.894817763307944
Jiangsu,ASV4333,9.407267764244732
Jiangsu,ASV4333,8.118941072723509
Jiangsu,ASV4333,9.799281621521923
Jiangsu,ASV4333,5.357552004618084
Jiangsu,ASV4333,5.700439718141092
Jiangsu,ASV4333,6.22881869049588
Jiangsu,ASV4333,9.179909090014934
Jiangsu,ASV4333,7.800899899920305
Jiangsu,ASV4333,8.76487159073609
Jiangsu,ASV4333,4.321928094887362
Jiangsu,ASV4333,9.546894459887637
Jiangsu,ASV4333,6.066089190457772
Jiangsu,ASV4333,6.584962500721156
Jiangsu,ASV4333,4.087462841250339
Jiangsu,ASV4333,8.584962500721156
Jiangsu,ASV4333,8.076815597050832
Jiangsu,ASV4333,6.857980995127572
Jiangsu,ASV4333,8.451211111832329
Jiangsu,ASV4333,6.08746284125034
Jiangsu,ASV4333,7.977279923499917
Jiangsu,ASV4333,7.219168520462161
Jiangsu,ASV4333,7.599912842187128
Jiangsu,ASV4333,7.554588851677638
Jiangsu,ASV4333,11.032045726930809
Jiangsu,ASV4333,7.266786540694901
Jiangsu,ASV4333,6.845490050944375
Jiangsu,ASV4333,8.149747119504681
Jiangsu,ASV4333,7.499845887083206
Jiangsu,ASV4333,8.546894459887636
Jiangsu,ASV4333,10.205793249397157
Jiangsu,ASV4333,9.44086916761087
Jiangsu,ASV4333,6.303780748177103
Jiangsu,ASV4333,5.857980995127572
Jiangsu,ASV4333,6.599912842187128
Jiangsu,ASV4333,5.554588851677638
Jiangsu,ASV4333,11.038918989292302
Jiangsu,ASV4333,8.335390354693924
Jiangsu,ASV4333,8.707359132080882
Jiangsu,ASV4333,7.882643049361842
Jiangsu,ASV4333,7.2384047393250786
Jiangsu,ASV4333,7.257387842692652
Jiangsu,ASV4333,8.625708843064466
Jiangsu,ASV4333,7.366322214245816
Jiangsu,ASV4333,6.930737337562887
Jiangsu,ASV4333,11.180530807344482
Jiangsu,ASV4333,8.252665432450248
Jiangsu,ASV4333,5.554588851677638
Jiangsu,ASV4333,12.287423811683523
Jiangsu,ASV4333,7.523561956057013
Jiangsu,ASV4333,10.912140856295721
Jiangsu,ASV4333,7.857980995127572
Jiangsu,ASV4333,9.552669097514272
Jiangsu,ASV4333,10.027905996569885
Jiangsu,ASV4333,12.710591218506757
Jiangsu,ASV4333,10.262094845370179
Jiangsu,ASV4333,11.82097669262124
Jiangsu,ASV4333,11.471675214392045
Jiangsu,ASV4333,9.815383295813538
Jiangsu,ASV4333,10.326429487122303
Jiangsu,ASV4333,6.129283016944966
Jiangsu,ASV4333,7.139551352398794
Jiangsu,ASV4333,7.820178962415188
Jiangsu,ASV4333,8.422064766172813
Jiangsu,ASV4333,8.194756854422248
Jiangsu,ASV4333,7.011227255423254
Jiangsu,ASV4333,6.475733430966398
Jiangsu,ASV4333,8.082149041353873
Jiangsu,ASV4333,3.169925001442312
Jiangsu,ASV4333,7.523561956057013
Jiangsu,ASV4333,5.727920454563199
Jiangsu,ASV4333,7.60733031374961
Jiangsu,ASV4333,8.266786540694902
Jiangsu,ASV4333,9.29920801838728
Jiangsu,ASV4333,6.845490050944375
Jiangsu,ASV4333,10.347621368568134
Jiangsu,ASV4333,12.34485068394299
Jiangsu,ASV4333,8.965784284662087
Jiangsu,ASV4333,8.703903573444663
Jiangsu,ASV4333,9.233619676759702
Jiangsu,ASV4333,9.00842862207058
Jiangsu,ASV4333,8.31741261376487
Jiangsu,ASV4333,8.76487159073609
Jiangsu,ASV4333,9.285402218862249
Jiangsu,ASV4333,11.537218400538595
Jiangsu,ASV4333,8.727920454563199
Jiangsu,ASV4333,10.7714894695006
Jiangsu,ASV4333,7.7073591320808825
Jiangsu,ASV4333,8.330916878114618
Jiangsu,ASV4333,9.970105890612182
Jiangsu,ASV4333,10.211888294546004
Jiangsu,ASV4333,7.857980995127572
Jiangsu,ASV4333,9.388017285345136
Jiangsu,ASV4333,9.129283016944967
Jiangsu,ASV4333,8.149747119504681
Jiangsu,ASV4333,7.285402218862249
Jiangsu,ASV4333,9.651051691178928
Jiangsu,ASV4333,4.584962500721156
Jiangsu,ASV4333,10.885696373339394
Jiangsu,ASV4333,9.491853096329674
Jiangsu,ASV4333,7.257387842692652
Jiangsu,ASV4333,6.475733430966398
Jiangsu,ASV4333,8.710806433699352
Jiangsu,ASV4333,8.312882955284355
Jiangsu,ASV4333,7.894817763307944
Jiangsu,ASV4333,7.741466986401147
Jiangsu,ASV4333,7.523561956057013
Jiangsu,ASV4333,8.174925682500678
Jiangsu,ASV4333,11.035486451292154
Jiangsu,ASV4333,8.876516946565
Jiangsu,ASV4333,8.51175265376738
Jiangsu,ASV4333,11.105253779700883
Jiangsu,ASV4333,9.719388820942083
Jiangsu,ASV4333,11.29978040285854
Jiangsu,ASV4333,10.00982861736811
Jiangsu,ASV4333,7.9886846867721655
Jiangsu,ASV4333,7.800899899920305
Jiangsu,ASV4333,8.971543553950772
Jiangsu,ASV4333,9.030667136246942
Jiangsu,ASV4333,9.552669097514272
Jiangsu,ASV4333,13.2178062735616
Jiangsu,ASV4333,9.729620743553038
Jiangsu,ASV4333,10.564149489985732
Jiangsu,ASV4333,10.390168956200183
Jiangsu,ASV4333,10.509775004326936
Jiangsu,ASV4333,13.254290505117059
Jiangsu,ASV4333,11.215532999745657
Jiangsu,ASV4333,11.052568050804153
Jiangsu,ASV4333,9.264442600226602
Jiangsu,ASV4333,9.346513733165635
Jiangsu,ASV4333,9.370687406807217
Jiangsu,ASV4333,7.721099188707185
Jiangsu,ASV4333,10.177419537989236
Jiangsu,ASV4333,9.905387005018131
Jiangsu,ASV4333,9.859534786382653
Jiangsu,ASV4333,10.037546953962178
Jiangsu,ASV4333,10.492854620174747
Jiangsu,ASV4333,10.859534786382653
Jiangsu,ASV4333,10.145932145820515
Jiangsu,ASV4333,9.027905996569885
Jiangsu,ASV4333,9.554588851677638
Jiangsu,ASV4333,9.88264304936184
Jiangsu,ASV4333,9.457380879072536
Jiangsu,ASV4333,11.354800344350597
Jiangsu,ASV4333,8.370687406807217
Jiangsu,ASV4333,9.355351096424812
Jiangsu,ASV4333,5.285402218862249
Jiangsu,ASV4333,7.08746284125034
Jiangsu,ASV4333,10.027905996569885
Jiangsu,ASV4333,6
Jiangsu,ASV4333,7.851749041416057
Jiangsu,ASV4333,7.857980995127572
Jiangsu,ASV4333,7.912889336229962
Jiangsu,ASV4333,8.771489469500597
Jiangsu,ASV4333,8.703903573444663
Jiangsu,ASV4333,7.741466986401147
Jiangsu,ASV4333,8.214319120800766
Jiangsu,ASV4333,12.011576703176177
Jiangsu,ASV4333,11.530893981193922
Jiangsu,ASV4333,9.413627929024173
Jiangsu,ASV4333,8.618385502258606
Jiangsu,ASV4333,10.17617314910749
Jiangsu,ASV4333,9.774787059601174
Jiangsu,ASV4333,10.011227255423254
Jiangsu,ASV4333,10.909893083770042
Jiangsu,ASV4333,9.915879378835774
Jiangsu,ASV4333,8.870364719583405
Jiangsu,ASV4333,7.312882955284356
Jiangsu,ASV4333,9.20212382383046
Jiangsu,ASV4333,8.804131021183318
Jiangsu,ASV4333,7.189824558880018
Jiangsu,ASV4333,6.491853096329675
Jiangsu,ASV4333,9.25502856981873
Jiangsu,ASV4333,11.12670447284319
Jiangsu,ASV4333,8.933690654952233
Jiangsu,ASV4333,10.090112419664289
Jiangsu,ASV4333,7.392317422778761
Jiangsu,ASV4333,9.211888294546004
Jiangsu,ASV4333,7.857980995127572
Jiangsu,ASV4333,7.6293566200796095
Jiangsu,ASV4333,10.353146825498083
Jiangsu,ASV4333,8.224001674198105
Jiangsu,ASV4333,8.965784284662087
Jiangsu,ASV4333,10.339850002884624
Jiangsu,ASV4333,9.105908508571158
Jiangsu,ASV4333,13.268249571994492
Jiangsu,ASV4333,12.05697633617822
Jiangsu,ASV4333,9.826548487290914
Jiangsu,ASV4333,7.531381460516312
Jiangsu,ASV4333,8.224001674198105
Jiangsu,ASV4333,8.829722735086058
Jiangsu,ASV4333,5.882643049361842
Jiangsu,ASV4333,10.490850876740298
Jiangsu,ASV4333,9.94104760634058
Jiangsu,ASV4333,9.9901039638575
Jiangsu,ASV4333,10.43879185257826
Jiangsu,ASV4333,10.708221730038353
Jiangsu,ASV4333,11.62935662007961
Jiangsu,ASV4333,10.99929538702341
Jiangsu,ASV4333,10.642051692927977
Jiangsu,ASV4333,11.672425341971495
Jiangsu,ASV4333,11.401946123976536
Jiangsu,ASV4333,11.171176797651771
Jiangsu,ASV4333,11.880731435141664
Jiangsu,ASV4333,9.333155350310616
Jiangsu,ASV4333,10.902375114486025
Jiangsu,ASV4333,12.606173844717032
Jiangsu,ASV4333,11.365775635326269
Jiangsu,ASV4333,10.308339030139408
Jiangsu,ASV4333,12.182704710518964
Jiangsu,ASV4333,10.722807531169547
Jiangsu,ASV4333,11.315715658022201
Jiangsu,ASV4333,11.77272694923985
Jiangsu,ASV4333,10.822570830950168
Jiangsu,ASV4333,11.875749351420055
Jiangsu,ASV4333,12.418379719364957
Jiangsu,ASV4333,8.238404739325079
Jiangsu,ASV4333,9.698704666770345
Jiangsu,ASV4333,9.906890595608518
Jiangsu,ASV4333,10.830515206976838
Jiangsu,ASV4333,8.43879185257826
Jiangsu,ASV4333,10.894059846274022
Jiangsu,ASV4333,10.635718120331047
Jiangsu,ASV4333,10.357552004618084
Jiangsu,ASV4333,10.386940245324311
Jiangsu,ASV4333,13.96974625081451
Jiangsu,ASV4333,10.847057346091336
Jiangsu,ASV4333,7.159871336778389
Jiangsu,ASV4333,10.234817431117325
Jiangsu,ASV4333,12.49160260669611
Jiangsu,ASV4333,11.199058823653022
Jiangsu,ASV4333,8.016808287686555
Jiangsu,ASV4333,11.230020435705635
Jiangsu,ASV4333,13.661555442467758
Jiangsu,ASV4333,9.192292814470767
Jiangsu,ASV4333,10.490850876740298
Jiangsu,ASV4333,9.280770770130603
Jiangsu,ASV4333,9.774787059601174
Jiangsu,ASV4333,6.894817763307944
Jiangsu,ASV4333,13.945077995107816
Jiangsu,ASV4333,7.459431618637297
Jiangsu,ASV4333,8.339850002884624
Jiangsu,ASV4333,6.285402218862249
Jiangsu,ASV4333,11.632086412835182
Jiangsu,ASV4333,10.702172685365547
Jiangsu,ASV4333,10.258566033889933
Jiangsu,ASV4333,9.579315937580015
Jiangsu,ASV4333,9.245552706255681
Jiangsu,ASV4333,13.41256984680521
Jiangsu,ASV4333,8.823367240046235
Jiangsu,ASV4333,10.65284497300198
Jiangsu,ASV4333,8.45532722030456
Jiangsu,ASV4333,5.78135971352466
Jiangsu,ASV4333,4.643856189774725
Jiangsu,ASV4333,6.523561956057013
Jiangsu,ASV4333,5.20945336562895
Jiangsu,ASV4333,4.087462841250339
Jiangsu,ASV4333,9.52943055414615
Jiangsu,ASV4333,8.867278739709661
Jiangsu,ASV4333,7.08746284125034
Jiangsu,ASV4333,5.321928094887363
Jiangsu,ASV4333,5.426264754702098
Jiangsu,ASV4333,6.22881869049588
Jiangsu,ASV4333,8.467605550082997
Jiangsu,ASV4333,7.108524456778169
Jiangsu,ASV4333,7.483815777264256
Jiangsu,ASV4333,6.426264754702098
Jiangsu,ASV4333,6.714245517666122
Jiangsu,ASV4333,6.339850002884624
Jiangsu,ASV4333,7.066089190457772
Jiangsu,ASV4333,10.970105890612182
Jiangsu,ASV4333,7.199672344836364
Jiangsu,ASV4333,4.169925001442312
Jiangsu,ASV4333,7.321928094887363
Jiangsu,ASV4333,8.308339030139408
Jiangsu,ASV4333,8.361943773735241
Jiangsu,ASV4333,9.873444112515376
Jiangsu,ASV4333,10.674192268145683
Jiangsu,ASV4333,8.78463484555752
Jiangsu,ASV4333,8.654636028527968
Jiangsu,ASV4333,12.581671358578143
Jiangsu,ASV4333,10.118941072723507
Jiangsu,ASV4333,10.714245517666123
Jiangsu,ASV4333,11.425215903299385
Jiangsu,ASV4333,8.169925001442312
Jiangsu,ASV4333,10.16867211813223
Jiangsu,ASV4333,8.76487159073609
Jiangsu,ASV4333,4
Jiangsu,ASV4333,4.459431618637297
Jiangsu,ASV4333,4.754887502163468
Jiangsu,ASV4333,4.584962500721156
Jiangsu,ASV4333,4.459431618637297
Jiangsu,ASV4333,12.092096414990792
Jiangsu,ASV4333,8.4093909361377
Jiangsu,ASV4333,3.169925001442312
Jiangsu,ASV4333,2.584962500721156
Jiangsu,ASV4333,3.9068905956085187
Jiangsu,ASV4333,0
Jiangsu,ASV4333,4.857980995127573
Jiangsu,ASV4333,7.108524456778169
Jiangsu,ASV4333,6.977279923499917
Jiangsu,ASV4333,6
Jiangsu,ASV4333,4.321928094887362
Jiangsu,ASV4333,6.459431618637297
Jiangsu,ASV4333,5.614709844115208
Jiangsu,ASV4333,7.651051691178929
Jiangsu,ASV4333,6.741466986401147
Jiangsu,ASV4333,6.022367813028454
Jiangsu,ASV4333,6.569855608330948
Jiangsu,ASV4333,6.08746284125034
Jiangsu,ASV4333,6.857980995127572
Jiangsu,ASV4333,6.266786540694901
Jiangsu,ASV4333,3.584962500721156
Jiangsu,ASV4333,1.584962500721156
Jiangsu,ASV4333,3.169925001442312
Jiangsu,ASV4333,5.807354922057604
Jiangsu,ASV4333,10.602698865017965
Jiangsu,ASV4333,4.459431618637297
Jiangsu,ASV4333,3.321928094887362
Jiangsu,ASV4333,6.857980995127572
Jiangsu,ASV4333,2.807354922057604
Jiangsu,ASV4333,4.247927513443585
Jiangsu,ASV4333,3.321928094887362
Jiangsu,ASV4333,0
Jiangsu,ASV4333,0
Jiangsu,ASV4333,0
Jiangsu,ASV4333,0
Jiangsu,ASV4333,0
Jiangsu,ASV4333,2.584962500721156
Jiangsu,ASV4333,0
Jiangsu,ASV4333,0
Jiangsu,ASV4333,3.584962500721156
Jiangsu,ASV4333,1.584962500721156
Jiangsu,ASV4333,0
Jiangsu,ASV4333,4.087462841250339
Jiangsu,ASV4333,2.3219280948873626
Jiangsu,ASV4333,4.087462841250339
Jiangsu,ASV4333,3.321928094887362
Jiangsu,ASV4333,0
Jiangsu,ASV4333,8.184875342908285
Jiangsu,ASV4333,4.584962500721156
Jiangsu,ASV4333,5.954196310386876
Jiangsu,ASV4333,0
Jiangsu,ASV4333,2.3219280948873626
Jiangsu,ASV4333,3
Jiangsu,ASV4333,7.794415866350106
Jiangsu,ASV4333,8.022367813028454
Heilongjiang,ASV4333,3.807354922057604
Heilongjiang,ASV4333,4.087462841250339
