	otu	otu_occ	otu_rel	fill
9305	ASV9808	0.000835422	3.40E-08	core
9306	ASV9809	0.000835422	1.66E-06	core
9307	ASV9810	0.000835422	8.00E-08	core
9308	ASV9811	0.000835422	1.93E-07	core
9309	ASV9812	0.000835422	2.81E-06	core
9310	ASV9813	0.002506266	4.72E-07	core
9311	ASV9814	0.000835422	1.31E-07	core
9312	ASV9815	0.001670844	2.60E-06	core
9313	ASV9816	0.000835422	1.26E-07	core
9314	ASV9817	0.000835422	3.33E-07	core
9315	ASV9818	0.000835422	6.40E-07	core
9316	ASV9819	0.000835422	1.34E-05	core
9317	ASV9820	0.000835422	2.06E-08	core
9318	ASV9821	0.001670844	1.03E-07	core
9319	ASV9822	0.000835422	1.30E-05	core
9320	ASV9823	0.004177109	9.72E-06	core
9321	ASV9824	0.000835422	4.05E-06	core
9322	ASV9825	0.000835422	2.07E-08	core
9323	ASV9826	0.000835422	1.22E-06	core
9324	ASV9827	0.000835422	2.15E-07	core
9325	ASV9828	0.000835422	1.93E-06	core
9326	ASV9829	0.000835422	2.61E-07	core
9327	ASV9830	0.000835422	1.41E-06	core
9328	ASV9831	0.005847953	2.19E-06	core
9329	ASV9832	0.003341688	6.51E-06	core
9330	ASV9833	0.000835422	1.51E-07	core
9331	ASV9834	0.000835422	3.33E-07	core
9332	ASV9835	0.000835422	1.86E-07	core
9333	ASV9836	0.01336675	9.31E-06	core
9334	ASV9837	0.000835422	4.15E-07	core
9335	ASV9838	0.001670844	9.63E-07	core
9336	ASV9839	0.000835422	2.07E-07	core
9337	ASV9840	0.000835422	1.48E-06	core
9338	ASV9841	0.000835422	6.96E-08	core
9339	ASV9842	0.000835422	3.23E-08	core
9340	ASV9843	0.034252297	1.09E-04	core
9341	ASV9844	0.000835422	1.27E-07	core
9342	ASV9845	0.000835422	3.10E-07	core
9343	ASV9846	0.000835422	2.56E-08	core
9344	ASV9847	0.000835422	1.43E-06	core
9345	ASV9848	0.000835422	6.92E-07	core
9346	ASV9849	0.000835422	4.90E-08	core
9347	ASV9850	0.000835422	5.55E-07	core
9348	ASV9851	0.000835422	1.13E-07	core
9349	ASV9852	0.000835422	3.79E-07	core
9350	ASV9853	0.000835422	5.41E-08	core
9351	ASV9854	0.000835422	4.59E-07	core
9352	ASV9855	0.000835422	2.29E-07	core
9353	ASV9856	0.000835422	2.59E-08	core
9354	ASV9857	0.000835422	8.59E-08	core
9355	ASV9858	0.000835422	5.11E-08	core
9356	ASV9859	0.000835422	4.12E-08	core
9357	ASV9860	0.000835422	7.80E-07	core
9358	ASV9861	0.065162907	8.65E-05	core
9359	ASV9862	0.000835422	1.40E-07	core
9360	ASV9863	0.000835422	5.07E-08	core
9361	ASV9865	0.000835422	5.30E-08	core
9362	ASV9866	0.000835422	4.15E-08	core
9363	ASV9867	0.010860485	1.83E-05	core
9364	ASV9868	0.000835422	5.41E-08	core
9365	ASV9869	0.000835422	1.26E-06	core
9366	ASV9870	0.000835422	3.69E-07	core
9367	ASV9872	0.000835422	2.07E-07	core
9368	ASV9874	0.000835422	1.96E-08	core
9369	ASV9875	0.000835422	7.44E-08	core
9370	ASV9876	0.000835422	2.94E-06	core
9371	ASV9877	0.000835422	7.44E-08	core
9372	ASV9879	0.000835422	1.64E-06	core
9373	ASV9880	0.000835422	2.69E-07	core
9374	ASV9881	0.000835422	1.74E-07	core
9375	ASV9882	0.000835422	1.22E-06	core
9376	ASV9883	0.000835422	2.32E-08	core
9377	ASV9884	0.001670844	8.96E-06	core
9378	ASV9885	0.000835422	2.32E-07	core
9379	ASV9887	0.000835422	3.95E-08	core
9380	ASV9888	0.000835422	6.50E-07	core
9381	ASV9889	0.000835422	4.02E-07	core
9382	ASV9890	0.000835422	6.29E-08	core
9383	ASV9893	0.047619048	2.02E-04	core
9384	ASV9894	0.000835422	2.62E-08	core
9385	ASV9895	0.000835422	1.77E-07	core
9386	ASV9896	0.000835422	3.44E-06	core
9387	ASV9897	0.000835422	1.24E-06	core
9388	ASV9898	0.010025063	2.07E-05	core
9389	ASV9900	0.000835422	2.62E-07	core
9390	ASV9901	0.002506266	5.15E-06	core
9391	ASV9902	0.000835422	6.94E-07	core
9392	ASV9903	0.000835422	1.03E-06	core
9393	ASV9904	0.000835422	4.68E-08	core
9394	ASV9905	0.000835422	7.20E-08	core
9395	ASV9906	0.000835422	6.07E-07	core
9396	ASV9907	0.000835422	3.57E-07	core
9397	ASV9908	0.000835422	1.08E-07	core
9398	ASV9909	0.000835422	2.39E-07	core
9399	ASV9910	0.005012531	2.90E-05	core
9400	ASV9911	0.001670844	3.97E-07	core
9401	ASV9912	0.003341688	3.70E-06	core
9402	ASV9913	0.000835422	9.39E-08	core
9403	ASV9914	0.000835422	5.29E-08	core
9404	ASV9915	0.000835422	1.13E-06	core
9405	ASV9916	0.000835422	3.69E-07	core
9406	ASV9917	0.000835422	3.73E-07	core
9407	ASV9918	0.000835422	1.68E-07	core
9408	ASV9919	0.005012531	1.06E-05	core
9409	ASV9920	0.000835422	4.03E-08	core
9410	ASV9921	0.000835422	2.42E-07	core
9411	ASV9922	0.000835422	1.48E-06	core
9412	ASV9924	0.000835422	1.47E-07	core
9413	ASV9925	0.001670844	3.41E-06	core
9414	ASV9926	0.000835422	2.21E-07	core
9415	ASV9927	0.000835422	1.41E-07	core
9416	ASV9928	0.001670844	2.98E-07	core
9417	ASV9929	0.000835422	7.18E-06	core
9418	ASV9930	0.002506266	1.04E-06	core
9419	ASV9931	0.000835422	3.19E-07	core
9420	ASV9932	0.000835422	2.91E-07	core
9421	ASV9933	0.000835422	3.57E-08	core
9422	ASV9934	0.053467001	1.01E-04	core
9423	ASV9935	0.000835422	2.20E-07	core
9424	ASV9937	0.000835422	5.18E-08	core
9425	ASV9938	0.000835422	2.92E-07	core
9426	ASV9939	0.000835422	1.19E-07	core
9427	ASV9940	0.000835422	6.07E-07	core
9428	ASV9941	0.000835422	5.40E-08	core
9429	ASV9942	0.000835422	6.83E-08	core
9430	ASV9943	0.000835422	3.28E-08	core
9431	ASV9944	0.000835422	5.81E-07	core
9432	ASV9945	0.001670844	2.59E-07	core
9433	ASV9946	0.001670844	1.06E-06	core
9434	ASV9947	0.000835422	7.84E-08	core
9435	ASV9948	0.000835422	8.01E-08	core
9436	ASV9949	0.000835422	1.17E-07	core
9437	ASV9950	0.000835422	3.14E-07	core
9438	ASV9951	0.003341688	7.49E-07	core
9439	ASV9952	0.000835422	3.60E-08	core
9440	ASV9953	0.000835422	2.16E-06	core
9441	ASV9954	0.002506266	1.50E-06	core
9442	ASV9955	0.000835422	9.06E-08	core
9443	ASV9956	0.000835422	5.13E-08	core
9444	ASV9957	0.000835422	1.16E-06	core
9445	ASV9958	0.000835422	1.79E-07	core
9446	ASV9959	0.000835422	3.50E-07	core
9447	ASV9960	0.000835422	1.79E-06	core
9448	ASV9961	0.000835422	1.99E-07	core
9449	ASV9962	0.000835422	2.70E-05	core
9450	ASV9963	0.000835422	6.67E-07	core
9451	ASV9964	0.000835422	1.74E-07	core
9452	ASV9965	0.000835422	5.87E-07	core
9453	ASV9966	0.001670844	1.81E-06	core
9454	ASV9967	0.002506266	4.59E-07	core
9455	ASV9968	0.030075188	2.80E-04	core
9456	ASV9969	0.000835422	2.56E-07	core
9457	ASV9970	0.000835422	2.94E-08	core
9458	ASV9971	0.000835422	1.29E-08	core
9459	ASV9972	0.000835422	3.11E-08	core
9460	ASV9973	0.000835422	2.45E-08	core
9461	ASV9974	0.000835422	1.55E-06	core
9462	ASV9975	0.001670844	1.25E-07	core
9463	ASV9976	0.000835422	4.56E-08	core
9464	ASV9977	0.000835422	3.04E-07	core
9465	ASV9978	0.000835422	1.06E-07	core
9466	ASV9979	0.000835422	5.02E-07	core
9467	ASV9980	0.000835422	4.67E-08	core
9468	ASV9982	0.000835422	1.49E-06	core
9469	ASV9983	0.000835422	7.28E-08	core
9470	ASV9984	0.000835422	4.90E-08	core
9471	ASV9985	0.000835422	1.13E-06	core
9472	ASV9986	0.000835422	4.17E-06	core
9473	ASV9987	0.000835422	1.90E-07	core
9474	ASV9988	0.000835422	3.77E-06	core
9475	ASV9989	0.014202172	1.24E-05	core
9476	ASV9990	0.000835422	1.74E-07	core
9477	ASV9991	0.000835422	4.22E-08	core
9478	ASV9992	0.001670844	1.64E-06	core
9479	ASV9993	0.000835422	1.57E-06	core
9480	ASV9994	0.002506266	3.48E-07	core
9481	ASV9995	0.000835422	9.56E-07	core
9482	ASV9996	0.000835422	1.21E-06	core
9483	ASV9997	0.001670844	2.15E-07	core
9484	ASV9998	0.000835422	9.17E-07	core
9485	ASV9999	0.000835422	2.86E-08	core
9486	ASV10000	0.000835422	6.31E-06	core
9487	ASV10001	0.000835422	8.69E-08	core
9488	ASV10002	0.000835422	2.05E-07	core
9489	ASV10003	0.000835422	7.26E-08	core
9490	ASV10004	0.01754386	4.55E-05	core
9491	ASV10005	0.000835422	3.68E-08	core
9492	ASV10006	0.000835422	3.07E-07	core
9493	ASV10007	0.000835422	5.33E-07	core
9494	ASV10008	0.000835422	1.49E-07	core
9495	ASV10009	0.000835422	4.18E-08	core
9496	ASV10010	0.000835422	3.23E-08	core
9497	ASV10012	0.000835422	9.15E-07	core
9498	ASV10013	0.000835422	1.16E-07	core
9499	ASV10014	0.009189641	3.77E-05	core
9500	ASV10015	0.001670844	3.35E-06	core
9501	ASV10016	0.000835422	2.46E-07	core
9502	ASV10017	0.000835422	3.34E-08	core
9503	ASV10018	0.000835422	4.08E-06	core
9504	ASV10019	0.000835422	2.36E-07	core
9505	ASV10020	0.000835422	6.84E-08	core
9506	ASV10021	0.000835422	1.38E-07	core
9507	ASV10022	0.000835422	1.14E-06	core
9508	ASV10023	0.000835422	9.42E-08	core
9509	ASV10024	0.000835422	4.67E-08	core
9510	ASV10025	0.000835422	1.86E-07	core
9511	ASV10026	0.01336675	4.20E-06	core
9512	ASV10027	0.000835422	3.21E-06	core
9513	ASV10028	0.000835422	1.93E-06	core
9514	ASV10029	0.000835422	5.76E-08	core
9515	ASV10030	0.000835422	1.06E-06	core
9516	ASV10031	0.000835422	5.46E-08	core
9517	ASV10032	0.000835422	3.42E-07	core
9518	ASV10033	0.000835422	4.61E-08	core
9519	ASV10034	0.000835422	1.82E-07	core
9520	ASV10035	0.001670844	2.52E-06	core
9521	ASV10038	0.003341688	3.82E-07	core
9522	ASV10039	0.000835422	1.28E-06	core
9523	ASV10040	0.029239766	2.78E-05	core
9524	ASV10041	0.000835422	2.39E-07	core
9525	ASV10042	0.000835422	7.58E-07	core
9526	ASV10043	0.000835422	5.27E-07	core
9527	ASV10044	0.000835422	7.10E-07	core
9528	ASV10045	0.000835422	1.07E-06	core
9529	ASV10046	0.001670844	2.23E-06	core
9530	ASV10047	0.000835422	1.06E-07	core
9531	ASV10048	0.000835422	1.63E-06	core
9532	ASV10049	0.000835422	1.18E-06	core
9533	ASV10051	0.000835422	5.28E-06	core
9534	ASV10052	0.000835422	7.40E-08	core
9535	ASV10053	0.000835422	1.52E-07	core
9536	ASV10054	0.000835422	9.18E-07	core
9537	ASV10056	0.016708438	2.05E-05	core
9538	ASV10057	0.000835422	2.94E-06	core
9539	ASV10058	0.001670844	4.44E-07	core
9540	ASV10059	0.000835422	3.62E-07	core
9541	ASV10060	0.000835422	1.51E-07	core
9542	ASV10061	0.000835422	3.97E-08	core
9543	ASV10062	0.000835422	1.20E-07	core
9544	ASV10064	0.000835422	4.72E-07	core
9545	ASV10065	0.000835422	8.55E-06	core
9546	ASV10066	0.000835422	6.49E-08	core
9547	ASV10067	0.003341688	5.76E-07	core
9548	ASV10068	0.000835422	7.19E-08	core
9549	ASV10069	0.000835422	4.82E-07	core
9550	ASV10070	0.000835422	2.56E-08	core
9551	ASV10071	0.001670844	1.88E-07	core
9552	ASV10072	0.000835422	3.14E-07	core
9553	ASV10073	0.001670844	3.33E-06	core
9554	ASV10074	0.000835422	1.76E-07	core
9555	ASV10075	0.000835422	7.02E-08	core
9556	ASV10076	0.000835422	9.90E-08	core
9557	ASV10077	0.000835422	1.39E-07	core
9558	ASV10078	0.000835422	1.48E-08	core
9559	ASV10079	0.000835422	3.17E-07	core
9560	ASV10080	0.000835422	1.16E-08	core
9561	ASV10081	0.000835422	1.72E-07	core
9562	ASV10082	0.000835422	1.19E-06	core
9563	ASV10083	0.000835422	3.83E-08	core
9564	ASV10084	0.000835422	6.03E-07	core
9565	ASV10085	0.000835422	1.11E-07	core
9566	ASV10086	0.000835422	8.16E-07	core
9567	ASV10087	0.001670844	9.68E-07	core
9568	ASV10088	0.000835422	1.48E-07	core
9569	ASV10089	0.009189641	4.28E-06	core
9570	ASV10090	0.000835422	3.17E-08	core
9571	ASV10091	0.000835422	4.91E-08	core
9572	ASV10092	0.000835422	1.85E-07	core
9573	ASV10093	0.001670844	2.14E-05	core
9574	ASV10094	0.000835422	9.20E-08	core
9575	ASV10095	0.000835422	2.70E-07	core
9576	ASV10096	0.000835422	2.96E-08	core
9577	ASV10097	0.002506266	1.90E-06	core
9578	ASV10098	0.000835422	6.90E-07	core
9579	ASV10099	0.000835422	2.28E-08	core
9580	ASV10100	0.000835422	1.02E-06	core
9581	ASV10101	0.000835422	4.31E-08	core
9582	ASV10102	0.003341688	6.37E-06	core
9583	ASV10104	0.000835422	4.80E-08	core
9584	ASV10105	0.000835422	1.15E-07	core
9585	ASV10106	0.000835422	1.75E-07	core
9586	ASV10107	0.000835422	2.55E-08	core
9587	ASV10108	0.000835422	6.90E-06	core
9588	ASV10109	0.000835422	1.24E-06	core
9589	ASV10111	0.000835422	6.89E-08	core
9590	ASV10112	0.000835422	3.89E-07	core
9591	ASV10113	0.000835422	3.27E-08	core
9592	ASV10114	0.000835422	3.62E-07	core
9593	ASV10116	0.000835422	1.91E-07	core
9594	ASV10117	0.000835422	2.01E-07	core
9595	ASV10118	0.000835422	6.42E-08	core
9596	ASV10119	0.000835422	8.05E-08	core
9597	ASV10120	0.000835422	4.08E-08	core
9598	ASV10121	0.000835422	1.40E-08	core
9599	ASV10122	0.000835422	6.82E-08	core
9600	ASV10123	0.000835422	1.45E-06	core
9601	ASV10125	0.001670844	3.97E-06	core
9602	ASV10126	0.005012531	2.37E-06	core
9603	ASV10127	0.000835422	7.98E-08	core
9604	ASV10128	0.000835422	1.26E-07	core
9605	ASV10129	0.001670844	5.01E-06	core
9606	ASV10131	0.000835422	9.90E-07	core
9607	ASV10132	0.001670844	1.60E-06	core
9608	ASV10133	0.000835422	1.38E-07	core
9609	ASV10134	0.000835422	2.64E-08	core
9610	ASV10135	0.000835422	1.56E-07	core
9611	ASV10137	0.000835422	1.47E-05	core
9612	ASV10138	0.000835422	8.65E-07	core
9613	ASV10139	0.008354219	1.22E-05	core
9614	ASV10140	0.000835422	3.88E-06	core
9615	ASV10141	0.000835422	7.99E-08	core
9616	ASV10142	0.000835422	4.76E-07	core
9617	ASV10144	0.005847953	4.57E-06	core
9618	ASV10145	0.000835422	3.90E-07	core
9619	ASV10146	0.002506266	3.10E-07	core
9620	ASV10147	0.010025063	5.51E-06	core
9621	ASV10149	0.001670844	7.73E-06	core
9622	ASV10150	0.001670844	2.32E-07	core
9623	ASV10151	0.000835422	1.01E-06	core
9624	ASV10152	0.000835422	6.24E-07	core
9625	ASV10153	0.000835422	4.18E-06	core
9626	ASV10154	0.182957394	6.18E-04	core
9627	ASV10155	0.000835422	3.52E-08	core
9628	ASV10156	0.000835422	2.20E-07	core
9629	ASV10157	0.000835422	6.10E-07	core
9630	ASV10158	0.000835422	7.95E-08	core
9631	ASV10159	0.000835422	4.44E-08	core
9632	ASV10160	0.001670844	4.41E-06	core
9633	ASV10162	0.000835422	2.35E-08	core
9634	ASV10163	0.000835422	4.56E-08	core
9635	ASV10164	0.000835422	6.09E-07	core
9636	ASV10165	0.000835422	1.63E-07	core
9637	ASV10167	0.005012531	7.52E-06	core
9638	ASV10168	0.000835422	2.88E-07	core
9639	ASV10169	0.002506266	8.82E-07	core
9640	ASV10170	0.000835422	8.63E-08	core
9641	ASV10171	0.000835422	2.31E-07	core
9642	ASV10172	0.000835422	3.49E-06	core
9643	ASV10173	0.000835422	3.40E-08	core
9644	ASV10174	0.000835422	9.05E-07	core
9645	ASV10175	0.000835422	7.00E-08	core
9646	ASV10176	0.000835422	4.54E-07	core
9647	ASV10177	0.000835422	2.45E-07	core
9648	ASV10178	0.000835422	5.61E-08	core
9649	ASV10180	0.000835422	1.98E-06	core
9650	ASV10181	0.000835422	1.23E-07	core
9651	ASV10182	0.000835422	1.44E-06	core
9652	ASV10183	0.000835422	1.25E-07	core
9653	ASV10184	0.000835422	4.37E-06	core
9654	ASV10185	0.000835422	5.88E-06	core
9655	ASV10186	0.000835422	2.57E-08	core
9656	ASV10187	0.000835422	3.09E-07	core
9657	ASV10188	0.000835422	8.64E-08	core
9658	ASV10189	0.000835422	5.05E-07	core
9659	ASV10190	0.001670844	3.84E-06	core
9660	ASV10191	0.000835422	1.24E-07	core
9661	ASV10192	0.000835422	3.72E-07	core
9662	ASV10193	0.000835422	2.69E-06	core
9663	ASV10194	0.000835422	9.20E-08	core
9664	ASV10195	0.001670844	5.89E-07	core
9665	ASV10196	0.000835422	3.79E-07	core
9666	ASV10197	0.001670844	1.17E-06	core
9667	ASV10198	0.000835422	2.09E-07	core
9668	ASV10199	0.000835422	1.50E-07	core
9669	ASV10200	0.001670844	3.57E-07	core
9670	ASV10201	0.001670844	3.22E-06	core
9671	ASV10202	0.000835422	4.07E-08	core
9672	ASV10203	0.000835422	1.62E-07	core
9673	ASV10204	0.000835422	4.67E-06	core
9674	ASV10205	0.000835422	2.08E-07	core
9675	ASV10206	0.000835422	9.16E-08	core
9676	ASV10207	0.002506266	2.08E-06	core
9677	ASV10208	0.000835422	1.28E-06	core
9678	ASV10209	0.000835422	9.88E-07	core
9679	ASV10210	0.000835422	3.51E-06	core
9680	ASV10211	0.000835422	4.09E-07	core
9681	ASV10212	0.001670844	7.54E-07	core
9682	ASV10213	0.000835422	8.22E-06	core
9683	ASV10214	0.000835422	1.62E-07	core
9684	ASV10215	0.000835422	2.47E-07	core
9685	ASV10216	0.000835422	2.69E-08	core
9686	ASV10218	0.000835422	3.60E-08	core
9687	ASV10219	0.000835422	5.55E-07	core
9688	ASV10220	0.000835422	1.76E-06	core
9689	ASV10221	0.000835422	8.66E-08	core
9690	ASV10222	0.008354219	1.23E-05	core
9691	ASV10223	0.000835422	7.66E-07	core
9692	ASV10224	0.003341688	5.94E-06	core
9693	ASV10225	0.000835422	2.70E-07	core
9694	ASV10226	0.000835422	6.32E-08	core
9695	ASV10227	0.007518797	1.13E-05	core
9696	ASV10228	0.000835422	2.45E-08	core
9697	ASV10229	0.000835422	2.28E-07	core
9698	ASV10230	0.000835422	6.70E-07	core
9699	ASV10231	0.000835422	6.34E-08	core
9700	ASV10232	0.000835422	2.16E-06	core
9701	ASV10233	0.000835422	3.25E-05	core
9702	ASV10234	0.000835422	3.80E-07	core
9703	ASV10235	0.000835422	4.51E-08	core
9704	ASV10236	0.000835422	7.61E-08	core
9705	ASV10237	0.000835422	4.84E-06	core
9706	ASV10238	0.000835422	4.24E-07	core
9707	ASV10239	0.000835422	5.65E-08	core
9708	ASV10241	0.000835422	1.88E-06	core
9709	ASV10242	0.005012531	3.17E-06	core
9710	ASV10243	0.000835422	3.37E-08	core
9711	ASV10244	0.002506266	7.41E-06	core
9712	ASV10246	0.000835422	3.63E-06	core
9713	ASV10247	0.000835422	7.92E-08	core
9714	ASV10248	0.001670844	8.81E-07	core
9715	ASV10249	0.005012531	1.16E-06	core
9716	ASV10250	0.000835422	6.36E-07	core
9717	ASV10251	0.000835422	5.44E-07	core
9718	ASV10252	0.000835422	2.21E-07	core
9719	ASV10253	0.001670844	7.55E-07	core
9720	ASV10254	0.000835422	1.38E-07	core
9721	ASV10255	0.000835422	1.81E-06	core
9722	ASV10256	0.000835422	1.17E-06	core
9723	ASV10257	0.000835422	6.63E-07	core
9724	ASV10258	0.000835422	4.72E-08	core
9725	ASV10259	0.000835422	2.30E-07	core
9726	ASV10260	0.000835422	2.89E-06	core
9727	ASV10261	0.004177109	1.09E-05	core
9728	ASV10262	0.001670844	1.71E-05	core
9729	ASV10263	0.000835422	2.47E-07	core
9730	ASV10264	0.000835422	4.98E-08	core
9731	ASV10265	0.000835422	2.33E-07	core
9732	ASV10266	0.000835422	2.02E-06	core
9733	ASV10267	0.010860485	4.62E-05	core
9734	ASV10268	0.000835422	1.89E-07	core
9735	ASV10269	0.000835422	1.35E-07	core
9736	ASV10270	0.000835422	7.75E-07	core
9737	ASV10271	0.001670844	3.39E-07	core
9738	ASV10272	0.001670844	2.38E-06	core
9739	ASV10273	0.000835422	8.59E-08	core
9740	ASV10274	0.005847953	2.89E-06	core
9741	ASV10276	0.001670844	1.13E-06	core
9742	ASV10277	0.000835422	5.95E-07	core
9743	ASV10278	0.000835422	1.40E-07	core
9744	ASV10279	0.1679198	3.86E-03	core
9745	ASV10280	0.000835422	4.21E-07	core
9746	ASV10281	0.000835422	1.28E-07	core
9747	ASV10282	0.000835422	1.24E-06	core
9748	ASV10283	0.000835422	1.56E-07	core
9749	ASV10284	0.000835422	7.98E-08	core
9750	ASV10285	0.002506266	2.27E-05	core
9751	ASV10286	0.000835422	8.85E-08	core
9752	ASV10287	0.000835422	5.87E-07	core
9753	ASV10288	0.001670844	1.03E-06	core
9754	ASV10289	0.003341688	4.48E-06	core
9755	ASV10290	0.000835422	8.06E-08	core
9756	ASV10291	0.000835422	1.36E-07	core
9757	ASV10293	0.000835422	8.42E-08	core
9758	ASV10294	0.000835422	4.66E-07	core
9759	ASV10296	0.000835422	3.93E-08	core
9760	ASV10297	0.000835422	6.86E-08	core
9761	ASV10298	0.000835422	1.96E-07	core
9762	ASV10299	0.001670844	1.66E-05	core
9763	ASV10300	0.000835422	1.45E-07	core
9764	ASV10302	0.000835422	2.37E-07	core
9765	ASV10303	0.001670844	1.01E-06	core
9766	ASV10304	0.000835422	7.13E-07	core
9767	ASV10305	0.000835422	1.72E-06	core
9768	ASV10306	0.018379282	7.75E-05	core
9769	ASV10307	0.007518797	2.93E-06	core
9770	ASV10308	0.001670844	1.25E-07	core
9771	ASV10309	0.000835422	9.45E-08	core
9772	ASV10310	0.000835422	1.28E-05	core
9773	ASV10311	0.000835422	1.78E-07	core
9774	ASV10312	0.000835422	5.81E-07	core
9775	ASV10313	0.000835422	8.30E-08	core
9776	ASV10314	0.000835422	6.97E-08	core
9777	ASV10315	0.000835422	2.14E-08	core
9778	ASV10316	0.000835422	1.04E-07	core
9779	ASV10317	0.000835422	6.71E-08	core
9780	ASV10318	0.000835422	3.75E-07	core
9781	ASV10319	0.000835422	2.83E-07	core
9782	ASV10320	0.000835422	3.60E-08	core
9783	ASV10321	0.000835422	1.68E-06	core
9784	ASV10323	0.000835422	3.92E-08	core
9785	ASV10324	0.000835422	7.53E-08	core
9786	ASV10325	0.028404344	2.56E-05	core
9787	ASV10326	0.001670844	1.23E-06	core
9788	ASV10327	0.000835422	2.61E-07	core
9789	ASV10328	0.000835422	6.55E-08	core
9790	ASV10329	0.000835422	4.49E-06	core
9791	ASV10330	0.000835422	3.76E-08	core
9792	ASV10331	0.000835422	8.69E-07	core
9793	ASV10332	0.000835422	3.94E-08	core
9794	ASV10333	0.000835422	1.59E-06	core
9795	ASV10334	0.129490393	2.13E-04	core
9796	ASV10335	0.000835422	2.84E-06	core
9797	ASV10336	0.000835422	1.50E-07	core
9798	ASV10337	0.000835422	1.16E-07	core
9799	ASV10338	0.000835422	4.13E-08	core
9800	ASV10339	0.000835422	3.26E-07	core
9801	ASV10340	0.000835422	2.78E-07	core
9802	ASV10341	0.005847953	7.98E-06	core
9803	ASV10342	0.000835422	4.86E-08	core
9804	ASV10343	0.000835422	8.12E-07	core
9805	ASV10344	0.000835422	1.26E-07	core
9806	ASV10345	0.002506266	2.52E-06	core
9807	ASV10346	0.001670844	4.12E-07	core
9808	ASV10347	0.000835422	5.09E-07	core
9809	ASV10348	0.001670844	7.95E-07	core
9810	ASV10349	0.000835422	1.08E-07	core
9811	ASV10350	0.000835422	4.24E-08	core
9812	ASV10351	0.000835422	1.39E-06	core
9813	ASV10352	0.000835422	1.82E-06	core
9814	ASV10353	0.000835422	5.43E-07	core
9815	ASV10354	0.000835422	1.44E-07	core
9816	ASV10355	0.000835422	2.03E-07	core
9817	ASV10356	0.001670844	1.29E-05	core
9818	ASV10357	0.000835422	7.34E-08	core
9819	ASV10358	0.000835422	2.02E-08	core
9820	ASV10359	0.000835422	4.05E-08	core
9821	ASV10360	0.000835422	3.50E-07	core
9822	ASV10361	0.000835422	1.76E-07	core
9823	ASV10362	0.000835422	5.83E-07	core
9824	ASV10363	0.000835422	2.67E-07	core
9825	ASV10364	0.000835422	8.15E-08	core
9826	ASV10365	0.000835422	2.49E-07	core
9827	ASV10366	0.000835422	6.11E-08	core
9828	ASV10367	0.000835422	3.99E-08	core
9829	ASV10368	0.000835422	9.80E-07	core
9830	ASV10369	0.000835422	9.36E-07	core
9831	ASV10370	0.000835422	5.09E-08	core
9832	ASV10371	0.000835422	9.41E-08	core
9833	ASV10372	0.001670844	5.52E-07	core
9834	ASV10374	0.033416876	5.84E-05	core
9835	ASV10375	0.000835422	1.08E-06	core
9836	ASV10377	0.000835422	5.74E-06	core
9837	ASV10379	0.000835422	6.25E-08	core
9838	ASV10380	0.000835422	4.56E-06	core
9839	ASV10381	0.010860485	1.09E-05	core
